INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
82.435.016;65.1.0058.0312; 01/02/2022 ; 02/05/2022 ;;NEUZA BRIZOLA;189;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;1;1;;382.575;Habitação Unifamiliar;******;;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";200,00;142,50;;0,00;42,50;0,00;0;0;UILIAN AURELIANO SALOMAO;BA0516349252D;UILIAN AURELIANO SALOMAO;BA0516349252D;U. A. SALOMAO ENGENHARIA LTDA;;;
83.494.084;73.2.0053.0204; 01/02/2022 ; 03/05/2022 ;;JUVENAL NEGRELLO;530;UMBARÁ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Bairro Novo;2;1;;382.583;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";32.374,54;252,12;;0,00;252,12;0,00;0;0;LEANA MARIA PADILHA TEIXEIRA;;MAURO EDSON SWAROFSKY;PR0000028366D;;;;
83.500.105;73.1.0002.0972; 01/02/2022 ; 02/05/2022 ;;VEREADOR ANGELO BURBELLO;2.591;UMBARÁ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Bairro Novo;2;1;;382.567;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";23.166,70;244,22;;0,00;244,22;0,00;0;0;EDVILSON LEITE ADAMI;A1220730;EDVILSON LEITE ADAMI;A1220730;;;;
83.508.066;74.0.0026.1494; 01/02/2022 ; 02/05/2022 ;;VALDOMIRO RODRIGUES;345;TATUQUARA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Tatuquara;2;1;;382.581;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";14.015,64;121,70;;0,00;121,70;0,00;0;0;LUZIANE MACHADO PAVELSKI;PR0000148823D;LUZIANE MACHADO PAVELSKI;PR0000148823D;;;;
83.671.014;73.2.0025.0082; 01/02/2022 ; 02/05/2022 ;;NAIR CRAVO WESTPHALEN;338;UMBARÁ;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;2;2;;382.586;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";132,19;114,24;;0,00;114,24;0,00;0;0;NOBUO ENOMOTO;A0031305;NOBUO ENOMOTO;A0031305;;;;
86.364.016;56.1.0011.0234; 01/02/2022 ; 02/05/2022 ;;CLETO DA SILVA;130;BOQUEIRÃO;ZS1 - ZONA DE SERVIÇOS 1;Unidade Regional Boqueirao;2;;1;382.585;Indústria tipo 1;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";618,00;900,78;;0,00;900,78;0,00;0;0;BORIS CHRISTIAN TKOTZ;;JOSE AMERICO BAGGIO;PR0000010546D;;;;
91.026.016;32.3.0018.0496; 01/02/2022 ; 02/05/2022 ;;DOMINGOS ANTONIO MORO;566;PILARZINHO;ZR2 - Zona Residencial 2 - SETOR DE TRANSIÇÃO DO PARQUE NATURAL MUNICIPAL DO TANGUÁ;Unidade Regional Boa Vista;2;1;;382.564;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";9.038,10;171,28;;0,00;171,28;0,00;0;0;BORIS CHRISTIAN TKOTZ;A0264504;JOSUE CORREA BARROS;PR0000118217D;;;;
92.141.039;51.2.0017.0458; 01/02/2022 ; 02/05/2022 ;;OVÍDIO GARCEZ;759;CACHOEIRA;ZROC-1 - ZONA RESIDENCIAL DE OCUPAÇÃO CONTROLADA 1;Unidade Regional Boa Vista;2;1;;382.571;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";24.942,21;153,57;;0,00;153,57;0,00;0;0;EDGAR ROBERTO LUIZ PEREIRA;A2158930;EDGAR ROBERTO LUIZ PEREIRA;A2158930;;;;
94.076.087;53.1.0036.0406; 01/02/2022 ; 03/05/2022 ;;FERNANDO DE NORONHA;2.590;SANTA CÂNDIDA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;382.579;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";23.534,88;211,42;;0,00;211,42;0,00;0;0;DIANA RIE GALVAO AZIMURA;A2294982;DIANA RIE GALVAO AZIMURA;A2294982;;;;
96.155.034;53.4.0014.0230; 01/02/2022 ; 02/05/2022 ;;IRMA SCHREINER MARAN;475;SANTA CÂNDIDA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;382.574;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";68.342,00;177,64;;0,00;177,64;0,00;0;0;edilson da cruz souza;PR187208D;edilson da cruz souza;PR187208D;;;;
13.116.003;12.1.0030.0258; 01/03/2022 ; 30/05/2022 ;;GENERAL AGOSTINHO PEREIRA ALVES FILHO;59;MERCÊS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Matriz;2;1;;383.290;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";244,00;187,10;;0,00;104,40;0,00;0;0;MARIO ANTONIO NEGRELLO;PR0000019389D;MARIO ANTONIO NEGRELLO;PR0000019389D;;;;
32.068.013;04.0.0023.0208; 01/03/2022 ; 30/05/2022 ;;MAUÁ;754;ALTO DA GLÓRIA;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Matriz;2;1;;383.263;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";495,00;844,45;;0,00;844,45;0,00;0;0;CLAUDIO ANTONIO CASTRO DE ORTE;A0076104;CLAUDIO ANTONIO CASTRO DE ORTE;A0076104;CLAUDIO ANTONIO CASTRO DE ORTE;;;
38.199.018;36.0.0034.0434; 01/03/2022 ; 31/05/2022 ;;PROFESSOR MASAHARU TANIGUCHI;116;BAIRRO ALTO;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 3 - S. NORTE-AIB1;Unidade Regional Boa Vista;2;1;;383.284;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";33.262,71;224,22;37;0,00;224,22;0,00;0;0;ANDERSON LUIS DE ALMEIDA;A0450871;PAULO LEONARDO CAVICHIOLO;PR0000067208D;;;;
51.054.004;32.0.0104.0328; 01/03/2022 ; 30/05/2022 ;;ROLFE MERTENS;25;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;383.273;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.507,00;133,82;;0,00;133,82;0,00;0;0;ACASSIO STANGHERLIN;PR0000110075D;ACASSIO STANGHERLIN;PR0000110075D;;;;
71.084.086;32.0.0048.1100; 01/03/2022 ; 30/05/2022 ;;CAPITÃO CARLOS HENRIQUE CASTOR;120;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;383.268;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";17.383,41;431,95;;0,00;431,95;0,00;0;0;WANESSA DIAS BATISTA KUZMA;A0350648;PAULO LEONARDO CAVICHIOLO;PR0000067208D;;;;
73.056.002;32.2.0020.1206; 01/03/2022 ; 30/05/2022 ;;ALEXANDRE VON HUMBOLDT;871;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;383.278;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";36.213,40;272,07;;0,00;272,07;0,00;0;0;ANTONIO CARLOS TROUCHE RAMINA;A0042404;ANTONIO CARLOS TROUCHE RAMINA;A0042404;;;;
76.001.030;54.0.0024.0256; 01/03/2022 ; 01/04/2022 ;;29 DE JUNHO;554;TINGUI;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;0;0;0;383.283;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";386,26;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
76.001.033;54.0.0024.0282; 01/03/2022 ; 01/04/2022 ;;29 DE JUNHO;576;TINGUI;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;0;0;0;383.276;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.145,08;0,00;0;0,00;0,00;0,00;0;0;;;ELY VIEIRA DOS SANTOS;SP5062146091D;HYPERION EMPREENDIMENTOS E INCORPORACOES LTDA;;;
82.180.019;57.2.0007.0128; 01/03/2022 ; 30/05/2022 ;;DAVID TOWS;701;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;;383.274;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";14.034,00;187,32;;0,00;187,32;0,00;0;0;NEWTON JULIAO ARCIE;A0401730;NEWTON JULIAO ARCIE;A0401730;;;;
82.185.043;57.1.0005.0140; 01/03/2022 ; 30/05/2022 ;;JORGE WENDLER;783;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;4;;383.270;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";525,00;543,44;;0,00;543,44;0,00;0;0;WELQUER FELIPE TEIXEIRA DA SILVA;;WELQUER FELIPE TEIXEIRA DA SILVA;PR0000148093D;;;;
83.340.026;66.3.0051.0060; 01/03/2022 ; 30/05/2022 ;;IZAAC FERREIRA DA CRUZ;666;PINHEIRINHO;ECS - EIXO CONECTOR SUL 1;Unidade Regional Pinheirinho;2;;1;383.262;Comércio e Serviço de Bairro;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";475,20;475,20;;0,00;475,20;0,00;0;0;GEORGES GEBRAIL SAMAHA ALVES;PR0000185716D;GEORGES GEBRAIL SAMAHA ALVES;PR0000185716D;;;;
84.169.045;56.0.0070.0556; 01/03/2022 ; 30/05/2022 ;;TENENTE TITO TEIXEIRA DE CASTRO;2.417;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;2;;383.285;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";540,00;442,34;;0,00;442,34;0,00;0;0;TAIS GONCALVES LOPES DOS SANTOS;;TAIS GONCALVES LOPES DOS SANTOS;;;;;
84.268.029;64.0.0061.0042; 01/03/2022 ; 30/05/2022 ;;CRISTIANO STROBEL;3.047;ALTO BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;;383.295;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";20.098,00;219,49;;0,00;219,49;0,00;0;0;GUILHERME HENRIQUE BONOLDI DE LARA;A1161237;LUIZ GONZAGA DE CARVALHO;A0534722;;;;
84.696.017;65.3.0047.0110; 01/03/2022 ; 30/05/2022 ;;DR. AGOSTINHO BRENNER;35;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;1;1;;383.293;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";170,00;75,79;;0,00;75,79;0,00;0;0;FREDDY JOSE BAUTISTA ROCHA;A0116327;FREDDY JOSE BAUTISTA ROCHA;A0116327;;;;
84.711.016;65.4.0107.0178; 01/03/2022 ; 30/05/2022 ;;CYPRIANO RIBEIRO CID;65;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;2;2;;383.289;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";160,00;138,40;;0,00;138,40;0,00;0;0;DANYLO SPIACCI;PR0000083487D;DANYLO SPIACCI;PR0000083487D;;;;
86.162.039;56.2.0082.0338; 01/03/2022 ; 30/05/2022 ;;MARECHAL FLORIANO PEIXOTO;9.563;BOQUEIRÃO;EMF - EIXO MARECHAL FLORIANO;Unidade Regional Boqueirao;4;18;7;383.265;"Comércio e Serviço Setorial; Habitação Coletiva";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.684,80;2.058,82;;0,00;2.058,82;0,00;0;0;ELOI DA FONTOURA BASTOS;;ELOI DA FONTOURA BASTOS;;;;;
86.264.009;64.1.0023.0158; 01/03/2022 ; 30/05/2022 ;;IVAIPORÃ;314;ALTO BOQUEIRÃO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Boqueirao;2;5;;383.292;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";480,00;410,54;;0,00;410,54;0,00;0;0;DEISI HELENA DE MOURA RAKUCKI;A0140287;DEISI HELENA DE MOURA RAKUCKI;A0140287;;;;
89.661.026;76.4.0022.0262; 01/03/2022 ; 30/05/2022 ;;MÁRIO PIZZATO;94;CIDADE INDUSTRIAL;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional CIC;2;2;;383.280;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";160,00;161,10;;0,00;161,10;0,00;0;0;MARIO ANTONIO NEGRELLO;PR0000019389D;MARIO ANTONIO NEGRELLO;PR0000019389D;;;;
94.076.087;53.1.0036.0406; 01/03/2022 ; 30/05/2022 ;;FERNANDO DE NORONHA;2.590;SANTA CÂNDIDA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;383.291;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";23.534,88;257,09;;0,00;257,09;0,00;0;0;AMANDA REGINA MATOS;A0554510;AMANDA REGINA MATOS;A0554510;;;;
11.127.016;01.0.0019.0358; 01/04/2022 ; 01/07/2022 ;;DESEMBARGADOR WESTPHALEN;253;CENTRO;ZC - ZONA CENTRAL;Unidade Regional Matriz;0;0;0;384.017;;;REFORMA SIMPLIFICADA;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";500,00;0,00;0;0,00;0,00;0,00;0;0;;;FABIO HENRIQUE RIBEIRO DA SILVA;PR0000102325D;ULTRALIMPO PINTURA E SERVICOS LTDA;;;
19.107.054;69.0.0002.0730; 01/04/2022 ; 01/09/2022 ;;CURITIBA PONTA GROSSA BR-277;7.291;RIVIERA;ZOO - ZONA DE OCUPAÇÃO ORIENTADA - APA PASSAÚNA;Unidade Regional CIC;2;1;;384.021;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";207.768,73;738,88;;0,00;738,88;0,00;0;0;FELIPE SAIA DE FARIAS;A0892424;EDUARDO DA CUNHA COSTA NOVAIS;PR0000202793D;CUNHA E COUTO ENGENHARIA LTDA;;;
21.049.032;09.0.0023.0278; 01/04/2022 ; 30/06/2022 ;;SILVA JARDIM;1.758;ÁGUA VERDE;EE-4 - EIXO ESTRUTURAL CENTRO;Unidade Regional Portao;1;;1;384.026;Comércio e Serviço de Bairro;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";524,00;261,35;;0,00;261,35;0,00;0;0;RODRIGO DE MOURA PORTELA;PR0000074830D;RODRIGO DE MOURA PORTELA;PR0000074830D;;;;
38.098.029;36.5.0044.0084; 01/04/2022 ; 30/06/2022 ;;MERCEDES STRESSER;686;BAIRRO ALTO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;1;2;;384.018;Habitação Unifamiliar;Edícula;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";598,00;453,14;;0,00;97,44;0,00;0;0;SAUL COLLE NETTO;PR0000109119D;SAUL COLLE NETTO;PR0000109119D;;;;
58.119.021;36.3.0047.0310; 01/04/2022 ; 30/06/2022 ;;HENRIQUE CORREIA;1.839;BAIRRO ALTO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;1;3;;384.014;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";500,00;183,45;;0,00;83,45;0,00;0;0;MARIZIA CLAUDIA DINIZ DE CASTRO;PR0000030880D;MARIZIA CLAUDIA DINIZ DE CASTRO;PR0000030880D;;;;
59.147.002;61.6.0008.0780; 01/04/2022 ; 30/06/2022 ;;HERMENEGILDO LUCA;101;BUTIATUVINHA;ZUCII - ZONA DE URBANIZAÇÃO CONSOLIDADA II - APA PASSAÚNA;Unidade Regional Santa Felicidade;2;1;;384.033;Habitação Unifamiliar;******;AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";127.330,03;298,74;;0,00;49,96;0,00;0;0;MARCOS EDUARDO FERREIRA DE ALMEIDA;;MARCOS EDUARDO FERREIRA DE ALMEIDA;;;;;
81.839.018;65.7.0006.0152; 01/04/2022 ; 04/04/2022 ;;PROFESSOR RUBENS OSCAR GUELLI;288;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;1;1;0;384.028;Habitação Unifamiliar;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";139,72;68,47;0;0,00;68,47;0,00;0;0;;;;;;;;
82.615.011;65.6.0131.0144; 01/04/2022 ; 30/06/2022 ;;OTÁVIO AFONSO DA SILVA;315;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;1;1;;384.013;Habitação Unifamiliar;******;;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";231,86;201,05;;0,00;201,05;0,00;0;0;UILIAN AURELIANO SALOMAO;BA0516349252D;UILIAN AURELIANO SALOMAO;BA0516349252D;U. A. SALOMAO ENGENHARIA LTDA;;;
82.676.020;65.6.0049.0128; 01/04/2022 ; 30/06/2022 ;;TIJUCAS DO SUL;2.362;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;2;;2;384.024;Comércio e Serviço de Bairro;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.214,67;957,00;;0,00;957,00;0,00;0;0;RAFAEL MASSAMITI NAKADAIRA;PR0000081853D;RAFAEL MASSAMITI NAKADAIRA;PR0000081853D;;;;
