INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
77.021.005;48.0.0013.0218; 01/04/2014 ; 30/06/2014 ;;DINARTE CAPRILHONE;257;SÃO JOÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;1;1;0;326.413;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";308,00;93,75;0;0,00;93,75;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
83.494.084;73.2.0053.0204; 01/04/2014 ; 30/06/2014 ; 07/03/2018 ;JUVENAL NEGRELLO;530;UMBARÁ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Bairro Novo;2;1;0;326.422;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";32.374,54;170,02;0;0,00;170,02;0,00;0;0;MAURO EDSON SWAROFSKY;PR0000028366D;MAURO EDSON SWAROFSKY;PR0000028366D;;;;
86.343.018;64.1.0067.0400; 01/04/2014 ; 30/06/2014 ; 15/06/2016 ;PADRE ESTANISLAU TRZEBIATOWSKI;260;ALTO BOQUEIRÃO;ECS - EIXO CONECTOR SUL 1;Unidade Regional Boqueirao;4;14;0;326.412;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";720,00;1.176,09;0;0,00;1.176,09;0,00;1;0;FERNANDA VIEIRA BUENO;A0621730;WAGNER WURLITZER;PR0000069576D;;;;
87.350.057;76.2.0001.0230; 01/04/2014 ; 30/06/2014 ; 05/09/2016 ;HASDRUBAL BELLEGARD;100;CIDADE INDUSTRIAL;ZI - ZONA INDUSTRIAL;Unidade Regional CIC;1;;1;326.415;INDÚSTRIA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";111.321,18;394,85;0;0,00;90,32;0,00;;;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
87.815.001;75.3.0035.0782; 01/04/2014 ; 30/06/2014 ;;JOSÉ MARCELINO DA SILVA JUNIOR;414;CIDADE INDUSTRIAL;ZUM - ZONA DE USO MISTO 2;Unidade Regional CIC;2;1;0;326.425;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";34.680,00;259,48;0;0,00;259,48;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
89.169.013;75.7.0031.0334; 01/04/2014 ; 30/06/2014 ; 20/07/2015 ;ARTHUR MARTINS FRANCO;405;CIDADE INDUSTRIAL;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional CIC;2;1;0;326.421;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";22.219,85;158,13;0;0,00;158,13;0,00;0;0;ANTONIO JOSE GABRIEL;SC0000029547D;ANTONIO JOSE GABRIEL;SC0000029547D;;;;
89.615.034;74.6.0087.0020; 01/04/2014 ; 30/06/2014 ; 25/06/2014 ;JOSÉ ANIBAL DUTRA LAMIM;11;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;3;0;326.414;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";240,00;117,48;0;0,00;117,48;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
89.646.001;76.4.0007.0014; 01/04/2014 ; 30/06/2014 ; 02/02/2015 ;MARTHA GEMBAROSKI TULESKI;291;CIDADE INDUSTRIAL;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional CIC;2;3;;326.419;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";233,15;235,14;0;0,00;235,14;0,00;1;;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;MAURICIO SCARANTE;PR0000011402D;;;;
23.052.022;09.0.0002.0294; 01/07/2014 ; 30/08/2014 ; 29/09/2014 ;SILVA JARDIM;3.566;ÁGUA VERDE;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Portao;0;0;0;328.495;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";478,33;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
26.036.004;21.0.0024.0060; 01/07/2014 ; 29/09/2014 ;;SÃO FELIPE;73;CAJURU;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;3;12;0;328.493;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";405,00;447,42;0;0,00;447,42;0,00;1;0;KELLY TRINDADE MACIESKI;;CARLOS HENRIQUE DE SOUZA GONCALVES;PR0000007982D;;;;
27.008.015;45.1.0018.0308; 01/07/2014 ; 29/09/2014 ;;HARRY DELMONTE JANZ;331;MOSSUNGUÊ;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Santa Felicidade;1;1;0;328.492;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";384,45;109,66;0;0,00;109,66;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
39.184.005;60.0.0079.0624; 01/07/2014 ; 29/09/2014 ;;JOSUÉ DE CASTRO;58;SÃO BRAZ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;3;0;328.487;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";451,40;435,15;0;0,00;435,15;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
46.008.016;22.0.0038.0324; 01/07/2014 ; 29/09/2014 ;;CORONEL JOAQUIM LACERDA;211;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;1;1;1;328.494;"COMÉRCIO E SERVIÇO VICINAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";384,00;192,00;0;0,00;192,00;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
48.062.041;21.6.0077.0052; 01/07/2014 ; 29/09/2014 ; 21/02/2020 ;PAULO DE FRONTIN;232;CAJURU;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;2;1;1;328.491;"COMÉRCIO E SERVIÇO VICINAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";308,00;276,04;0;0,00;276,04;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
48.139.025;21.2.0018.0496; 01/07/2014 ; 29/09/2014 ;;PEDRO VIOLANI;1.364;CAJURU;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;2;1;0;328.498;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";600,00;123,67;0;0,00;123,67;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
68.008.025;22.1.0100.0380; 01/07/2014 ; 29/09/2014 ;;TARGINO DA SILVA;179;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;7;0;328.510;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";945,00;1.222,30;0;0,00;1.222,30;0,00;0;0;MARCELO BINDER DA SILVA;PR0000025983D;MARCELO BINDER DA SILVA;PR0000025983D;;;;
68.094.005;37.1.0024.0916; 01/07/2014 ; 29/09/2014 ;;LOGRADOURO NÃO DENOMINADO;329;UBERABA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;104;0;328.489;"Área Comum em Condomínio Residencial Horizontal; ÁREA DE RECREAÇÃO COBERTA EM CONDOMÍNIO; HABITAÇÃO UNIFAMILIAR EM SÉRIE";"******; Portaria";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";30.392,43;3.780,53;0;0,00;3.780,53;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;UBIRAITA ANTONIO DRESCH;PR0000022219D;;;;
72.112.008;34.0.0050.0355; 01/07/2014 ; 29/09/2014 ; 11/03/2016 ;CAPISTRANO DE ABREU;426;BOA VISTA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;328.514;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";4.015,08;234,31;0;0,00;234,31;0,00;0;0;ERLEI FOFANO;;ERLEI FOFANO;;;;;
76.051.010;35.1.0015.0122; 01/07/2014 ; 30/08/2014 ;;EDUARDO GERONASSO;910;BACACHERI;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;0;1;0;328.518;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";684,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
82.318.011;57.0.0033.0178; 01/07/2014 ; 29/09/2014 ;;HERMINIA ZANETTI;531;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;3;0;328.504;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";427,12;525,65;0;0,00;525,65;0,00;0;0;OLIVIO DOMINGUES DE AZEVEDO;PR0000014483D;OLIVIO DOMINGUES DE AZEVEDO;PR0000014483D;;;;
83.239.032;66.5.0014.0332; 01/07/2014 ; 30/08/2014 ; 20/08/2014 ;WINSTON CHURCHILL;2.399;PINHEIRINHO;EE-3 - EIXO ESTRUTURAL SUL - INCENTIVO;Unidade Regional Pinheirinho;0;1;0;328.509;HABITAÇÃO UNIFAMILIAR;******;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";1.524,00;0,00;0;0,00;159,71;0,00;0;0;;;;;;;;
84.171.021;56.0.0072.0282; 01/07/2014 ; 29/09/2014 ;;PROFESSOR JOSÉ MAURÍCIO HIGGINS;2.226;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;0;328.505;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";783,75;462,38;0;0,00;176,06;0,00;0;0;JULIANO PEREIRA SANDRINI;A0284343;JULIANO PEREIRA SANDRINI;A0284343;;;;
87.577.007;71.6.0066.0086; 01/07/2014 ; 29/09/2014 ;;LUIZ RENATO XAVIER DE MIRANDA;49;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;2;2;0;328.511;HABITAÇÃO UNIFAMILIAR;"******; Edícula / Dependência";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,00;133,00;0;0,00;133,00;0,00;0;0;GILBERTO FIGUEIREDO DE OLIVEIRA;A0588873;GILBERTO FIGUEIREDO DE OLIVEIRA;A0588873;;;;
87.642.032;71.7.0049.0330; 01/07/2014 ; 01/09/2014 ; 05/02/2015 ;VINICIOS JOSÉ BÓRIO JUNIOR;206;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;2;2;0;332.464;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";160,00;153,30;0;0,00;153,30;0,00;0;0;WAGNER WURLITZER;PR0000069576D;WAGNER WURLITZER;PR0000069576D;;;;
89.541.013;74.6.0014.0020; 01/07/2014 ; 29/09/2014 ; 07/12/2015 ;ELOIR DIDE MARIA;303;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;0;328.517;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";144,00;65,00;0;0,00;65,00;0,00;0;0;MARILENE BESPALHOK;PR0000028809D;MARILENE BESPALHOK;PR0000028809D;;;;
89.696.013;74.4.0052.0130; 01/07/2014 ; 29/09/2014 ;;LAURO CALIXTO;562;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;2;1;;328.515;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";160,00;137,86;0;0,00;137,86;0,00;;;LUCIANA MACHADO DE LIMA;PR81094D;LUCIANA MACHADO DE LIMA;PR81094D;;;;
89.707.006;74.4.0062.0100; 01/07/2014 ; 29/09/2014 ; 19/11/2014 ;OLIVIO JOSE ROSSETTI;715;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;2;1;1;328.513;"COMÉRCIO E SERVIÇO SETORIAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";252,00;263,04;0;0,00;263,04;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
91.061.018;50.1.0024.0280; 01/07/2014 ; 29/09/2014 ;;PEDRO MANFREDINE;370;ABRANCHES;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;328.490;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";390,00;118,47;0;0,00;118,47;0,00;0;0;JOSE MAURO LOURES RAMOS;PR0000032610D;JOSE MAURO LOURES RAMOS;PR0000032610D;;;;
92.131.013;51.0.0004.0490; 01/07/2014 ; 29/09/2014 ;;ADELMO ARKANJO BISSI;475;CACHOEIRA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;8;0;328.488;HABITAÇÃO UNIFAMILIAR EM SÉRIE;"******; Área de uso comum";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.200,28;971,79;0;0,00;971,79;0,00;0;0;FRANKLIN JEFFERSON SANTOS NIECE;;PAULO MACIEL MEYER;PR0000003252D;MAINGUE & MEYER LTDA;;;
92.141.038;51.2.0024.1042; 01/07/2014 ; 29/09/2014 ;;OVÍDIO GARCEZ;445;CACHOEIRA;ZROC-1 - ZONA RESIDENCIAL DE OCUPAÇÃO CONTROLADA 1;Unidade Regional Boa Vista;2;1;0;328.501;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";32.359,38;125,07;0;0,00;125,07;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
14.018.011;05.0.0031.0388; 01/08/2014 ; 30/10/2014 ; 20/04/2016 ;DIAS DA ROCHA FILHO;1.072;ALTO DA RUA XV;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;0;0;1;329.257;COMUNITÁRIO 2 - CULTO RELIGIOSO;CASA DE CULTO;REFORMA SIMPLIFICADA;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";480,00;0,00;0;0,00;0,00;228,05;0;0;;;;;;;;
16.055.043;06.0.0050.0492; 01/08/2014 ; 30/10/2014 ; 02/10/2015 ;ADÃO SOBOCINSKI;69;CRISTO REI;ZR4-LV - ZONA RESIDENCIAL 4 LINHA VERDE - 2 - S. CENTRAL-AIB2;Unidade Regional Matriz;2;0;2;329.241;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";3.512,38;2.685,30;0;0,00;2.685,30;0,00;2;1;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;JOAO PAULO BAGGIO;;;;;
18.132.005;20.0.0053.0062; 01/08/2014 ; 30/10/2014 ; 24/08/2015 ;DELEGADO LEOPOLDO BELCZAK;1.100;CAPÃO DA IMBUIA;EAC - EIXO PRESIDENTE AFFONSO CAMARGO;Unidade Regional Cajuru;2;0;2;329.258;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";434,80;346,68;0;0,00;346,68;0,00;0;0;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;ROMUALDO STANGE;PR0000011022D;;;;
34.011.020;15.0.0021.0320; 01/08/2014 ; 01/10/2014 ; 14/08/2017 ;BARÃO DOS CAMPOS GERAIS;772;JUVEVÊ;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Matriz;8;7;;332.947;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";561,97;2.148,78;0;0,00;2.148,78;0,00;1;1;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;MARCOS ROBERTO LOIACONO BETTES - 0200004972DPR;PR0000024972D;ABSOLUTTA ENGENHARIA DE CONSTRUCOES LTDA;;;
38.199.012;36.0.0025.0294; 01/08/2014 ; 30/10/2014 ; 30/06/2016 ;DOUTOR EDUARDO MENDES GONÇALVES;729;BAIRRO ALTO;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 3 - S. NORTE-AIB1;Unidade Regional Boa Vista;2;1;0;329.242;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";51.881,81;300,87;0;0,00;300,87;0,00;0;1;NELSON ELIAS NAKID;PR0000005812D;NELSON ELIAS NAKID;PR0000005812D;;;;
51.101.009;32.0.0033.0262; 01/08/2014 ; 30/09/2014 ;;JOSÉ LUIZ RISSARDI;204;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;0;0;0;329.236;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";587,94;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
54.086.015;16.0.0062.0304; 01/08/2014 ; 30/10/2014 ; 10/02/2016 ;PARANÁ;314;CABRAL;EE-1 - EIXO ESTRUTURAL NORTE;Unidade Regional Matriz;2;;2;329.247;"COMÉRCIO E SERVIÇO SETORIAL; EDIFÍCIO DE ESCRITÓRIOS";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";380,72;350,43;0;0,00;350,43;0,00;1;;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;AUTOR/RESP/N. DO CAU/N.DA RRT - VER OBSERVACOES;PR0000000001P;;;;
