INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
82.138.032;38.0.0026.0396; 01/06/2020 ; 24/03/1962 ; 01/06/2020 ;BR 116;13.553;HAUER;SE-LV - SETOR ESPECIAL DA LINHA VERDE - 7 - S. SUL-ADB3;Unidade Regional Boqueirao;1;1;0;369.308;Habitações Unifamiliares;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";410,00;110,00;;0,00;110,00;0,00;0;0;PEDRO BONK;PR0000000680D;PEDRO BONK;PR0000000680D;;;;
83.046.037;58.0.0023.0348; 01/06/2020 ; 01/12/2020 ;;ANTÔNIO FREITAS BARBOSA;337;CAPÃO RASO;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Pinheirinho;7;48;0;369.295;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.350,00;3.167,74;0;0,00;3.167,74;0,00;1;0;ELY VIEIRA DOS SANTOS;SP5062146091D;ELY VIEIRA DOS SANTOS;SP5062146091D;HYPERION EMPREENDIMENTOS E INCORPORACOES S/A;;;
84.727.002;65.4.0109.0250; 01/06/2020 ; 31/08/2020 ; 24/08/2020 ;CARLOS AMORETTY OSÓRIO;480;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;2;2;0;369.296;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";160,00;144,40;0;0,00;144,40;0,00;0;0;DANYLO SPIACCI;PR0000083487D;DANYLO SPIACCI;PR0000083487D;;;;
94.207.004;52.1.0059.0094; 01/06/2020 ;;;TOMMASO CAMPANELLA;365;BARREIRINHA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;4;0;369.301;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";482,10;329,18;0;0,00;329,18;0,00;0;0;CELIA REGINA CORDEIRO;A0441856;CELIA REGINA CORDEIRO;A0441856;;;;
29.012.007;77.7.0032.0190; 01/07/2020 ; 01/10/2020 ;;PADRE PAULO WARKOCZ;310;CIDADE INDUSTRIAL;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional CIC;2;2;0;369.708;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";408,00;353,58;0;0,00;353,58;0,00;0;0;SERGIO L PALUCOSKI;PR0000063599D;SERGIO L PALUCOSKI;PR0000063599D;;;;
42.023.014;08.0.0043.0120; 01/07/2020 ; 01/10/2020 ;;24 DE MAIO;1.986;REBOUÇAS;ZUM - ZONA DE USO MISTO 3;Unidade Regional Matriz;0;2;0;369.704;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.076,65;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
48.078.062;21.6.0034.0360; 01/07/2020 ; 23/10/2020 ;;IMBITUVA;41;CAJURU;EACB - EIXO DE ADENSAMENTO ENGº COSTA BARROS;Unidade Regional Cajuru;1;1;0;369.703;HABITAÇÃO UNIFAMILIAR;"******; Edícula / Dependência";REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";308,00;161,40;0;0,00;63,40;0,00;0;0;FABIO GONÇALEZ FRANCIO;A0645176;FABIO GONÇALEZ FRANCIO;A0645176;;;;
59.147.002;61.6.0008.0780; 01/07/2020 ; 01/10/2020 ;;HERMENEGILDO LUCA;101;BUTIATUVINHA;ZUCII - ZONA DE URBANIZAÇÃO CONSOLIDADA II - APA PASSAÚNA;Unidade Regional Santa Felicidade;2;1;0;369.705;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";127.330,03;344,72;0;0,00;344,72;0,00;0;1;MARCIO DOS SANTOS CAMPOS;A0358304;DARCY FREHSE JUNIOR;PR0000016056D;;;;
68.280.026;37.1.0084.0258; 01/07/2020 ; 01/10/2020 ; 28/01/2021 ;JOSÉ CHOINSKI;71;UBERABA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;2;0;369.700;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";132,46;124,84;0;0,00;124,84;0,00;0;0;VITORIO OSCAR CAMARANI PENTEADO;PR0000017414D;VITORIO OSCAR CAMARANI PENTEADO;PR0000017414D;;;;
89.791.018;76.4.0068.0360; 01/07/2020 ; 01/10/2020 ; 09/09/2020 ;WALTER JOSÉ WUNDERLICH JÚNIOR;365;CIDADE INDUSTRIAL;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional CIC;1;2;0;369.707;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";160,00;92,96;0;0,00;92,96;0,00;0;0;GILBERTO FIGUEIREDO DE OLIVEIRA;A0588873;GILBERTO FIGUEIREDO DE OLIVEIRA;A0588873;;;;
13.010.027;12.1.0043.0374; 01/09/2020 ; 01/12/2020 ;;EDMUNDO SAPORSKI;236;MERCÊS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Matriz;0;1;0;370.647;Habitação Unifamiliar;******;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";253,00;0,00;0;0,00;65,00;0,00;0;0;;;;;;;;
14.081.003;05.0.0094.0278; 01/09/2020 ; 01/12/2020 ;;SENADOR SOUZA NAVES;254;ALTO DA RUA XV;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Matriz;0;3;0;370.627;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.066,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
22.050.015;08.0.0038.0408; 01/09/2020 ; 01/12/2020 ; 08/03/2021 ;ENGENHEIROS REBOUÇAS;2.657;REBOUÇAS;ZUM - ZONA DE USO MISTO 3;Unidade Regional Matriz;1;0;1;370.648;Comércio e Serviço de Bairro;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";420,00;206,50;0;0,00;206,50;0,00;0;0;RAFAEL HALISKI;A0368962;JOSE REMIGIO SOTO QUEVEDO;;;;;
26.028.022;21.0.0020.0308; 01/09/2020 ; 01/10/2020 ; 27/10/2020 ;LUIZ FRANÇA;359;CAJURU;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;0;1;0;370.621;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";686,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
36.072.020;35.3.0060.0410; 01/09/2020 ; 01/12/2020 ;;FRANCISCO LEAL;124;BACACHERI;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 5 - S. NORTE-AIB1;Unidade Regional Boa Vista;2;3;0;370.614;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";360,00;380,34;;0,00;380,34;0,00;0;0;JOEL LECI BORGES;PR0000020889D;JOEL LECI BORGES;PR0000020889D;;;;
36.129.020;18.0.0028.0076; 01/09/2020 ; 01/12/2020 ;;DOUTOR RUBENS MACHADO CÂMARA;80;JARDIM SOCIAL;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;0;1;0;370.640;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";940,90;0,00;0;0,00;0,00;0,00;0;0;;;ALEXANDRE EDUARDO SERVELO;PR0000180832D;A SERVELO CONSTRUCOES E EMPREENDIMENTOS LTDA;;;
38.050.040;36.4.0013.0354; 01/09/2020 ; 01/11/2020 ;;SEBASTIÃO ALVES FERREIRA;2.247;BAIRRO ALTO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;370.617;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";480,00;115,08;0;0,00;115,08;0,00;0;0;ADILSON JOAO SIQUEIRA;PR17170D;ADILSON JOAO SIQUEIRA;PR17170D;;;;
41.040.029;09.1.0058.0270; 01/09/2020 ; 01/12/2020 ;;JOSÉ CADILHE;415;ÁGUA VERDE;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Portao;0;0;0;370.649;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";824,96;0,00;0;0,00;0,00;0,00;0;0;;;ELY VIEIRA DOS SANTOS;SP5062146091D;;;;
59.147.002;61.6.0008.0780; 01/09/2020 ; 01/12/2020 ;;HERMENEGILDO LUCA;101;BUTIATUVINHA;ZUCII - ZONA DE URBANIZAÇÃO CONSOLIDADA II - APA PASSAÚNA;Unidade Regional Santa Felicidade;2;1;0;370.644;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";127.330,03;297,02;0;0,00;297,02;0,00;0;0;TALITHA LUIZA FRANCESQUINI BUDEL;;ANDRE BUDEL;PR0000061031D;CONSTRUTORA A & A LTDA;;;
63.126.019;27.3.0044.0028; 01/09/2020 ; 01/12/2020 ;;CARLOS DIETZSCH;35;PORTÃO;EE-3 - EIXO ESTRUTURAL SUL;Unidade Regional Portao;0;0;1;370.619;Comércio e Serviço Setorial;******;REFORMA SIMPLIFICADA;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";5.569,78;0,00;0;0,00;0,00;22,00;0;0;;;BRUNA BARONI;;;;;
71.082.023;32.2.0051.0652; 01/09/2020 ; 01/11/2020 ;;JORNALISTA ALÍPIO MIRANDA;416;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;370.618;Habitação Unifamiliar;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";862,31;279,20;0;0,00;179,75;99,45;0;0;MARCELO JOSE MARCOLLA;A0898376;LUIZ FERNANDO COSTANZI CORREA;A1076728;;;;
72.086.022;33.0.0009.0062; 01/09/2020 ; 01/11/2020 ;;JOSÉ FRANCISCO DALLEDONE;181;SÃO LOURENÇO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;370.613;Habitação Unifamiliar;"******; Edícula";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";3.884,92;1.208,70;0;0,00;511,47;0,00;0;0;BRUNO COLLE;A0636622;BRUNO COLLE;A0636622;;;;
78.250.024;55.0.0056.0214; 01/09/2020 ; 01/11/2020 ;;ENGENHEIRO JAYME MATZENBACHER;255;ATUBA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;3;0;370.622;Habitações Unifamiliares;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";420,00;413,77;0;0,00;413,77;0,00;0;0;PRISCILA KUCZMA LEODORO;A1560441;PRISCILA KUCZMA LEODORO;A1560441;;;;
82.083.010;56.0.0052.0070; 01/09/2020 ; 01/12/2020 ; 19/03/2021 ;25 DE AGOSTO;522;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;4;0;370.641;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";480,00;449,23;0;0,00;449,23;0,00;0;0;VITORIO OSCAR CAMARANI PENTEADO;PR0000017414D;VITORIO OSCAR CAMARANI PENTEADO;PR0000017414D;;;;
82.175.220;57.0.0069.0262; 01/09/2020 ; 01/12/2020 ;;ANTONIO REBELATTO;350;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;1;0;1;370.643;Comércio e Serviço Vicinal;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";421,45;42,60;0;0,00;42,60;0,00;0;0;MARIZIA CLAUDIA DINIZ DE CASTRO;PR0000030880D;MARIZIA CLAUDIA DINIZ DE CASTRO;PR0000030880D;;;;
86.258.007;64.1.0022.0140; 01/09/2020 ; 01/12/2020 ; 08/04/2021 ;LUIZ MACHUCA;282;ALTO BOQUEIRÃO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Boqueirao;2;9;0;370.639;Habitação Unifamiliar em Série;"******; Área de Uso Comum";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";588,00;427,00;0;0,00;427,00;0,00;0;0;DEISI HELENA DE MOURA RAKUCKI;A0140287;DEISI HELENA DE MOURA RAKUCKI;A0140287;;;;
86.392.008;56.5.0054.0112; 01/09/2020 ; 31/10/2020 ; 06/01/2021 ;TENENTE CORONEL VILAGRAN CABRITA;1.200;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;0;370.637;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";1.236,40;258,97;0;0,00;258,97;0,00;0;0;NELSON ROBERTO GAPSKI;PR0000013447D;NELSON ROBERTO GAPSKI;PR0000013447D;;;;
87.076.022;74.4.0075.0170; 01/09/2020 ; 01/12/2020 ;;PRESIDENTE JOAO GOULART;1.495;TATUQUARA;ZROI - ZONA RESIDENCIAL DE OCUPAÇÃO INTEGRADA;Unidade Regional Tatuquara;2;1;0;370.616;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";35.097,01;82,20;0;0,00;82,20;0,00;0;0;MARIO ANTONIO NEGRELLO;PR0000019389D;MARIO ANTONIO NEGRELLO;PR0000019389D;;;;
88.404.006;37.2.0041.0068; 01/09/2020 ; 01/12/2020 ;;DOUTOR OZÉAS SARAIVA DE ARAÚJO;104;UBERABA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Cajuru;2;1;0;370.626;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";160,00;157,60;0;0,00;157,60;0,00;0;0;GILSON IVANOWSKI;PR136482D;JOAO CARLOS JEISS;PR0000018650D;;;;
89.551.018;74.6.0024.0036; 01/09/2020 ; 01/12/2020 ;;JOÃO DIÓRIO;130;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;2;2;1;370.615;"Comércio e Serviço Vicinal; Habitação Unifamiliar";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";305,60;196,52;0;0,00;196,52;0,00;0;0;ELESSANDRO EDUARDO CASSULA PINHEIRO;PR0000164208D;ELESSANDRO EDUARDO CASSULA PINHEIRO;PR0000164208D;;;;
89.722.023;74.5.0083.0166; 01/09/2020 ; 01/12/2020 ; 05/02/2021 ;ERNESTO GERMANO FRANCISCO HANNEMANN;1.097;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;2;0;370.611;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";144,00;79,50;0;0,00;79,50;0,00;0;0;GABRIEL RIBAS;PR0000179544D;GABRIEL RIBAS;PR0000179544D;;;;
89.722.024;74.5.0083.0158; 01/09/2020 ; 01/12/2020 ; 05/02/2021 ;ERNESTO GERMANO FRANCISCO HANNEMANN;1.105;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;2;0;370.612;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";144,00;79,50;0;0,00;79,50;0,00;0;0;GABRIEL RIBAS;PR0000179544D;GABRIEL RIBAS;PR0000179544D;;;;
91.107.012;50.0.0016.0520; 01/09/2020 ; 01/11/2020 ; 11/05/2021 ;MARIA ANTONIA SILVA;37;ABRANCHES;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;2;0;370.631;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";336,00;350,83;0;0,00;350,83;0,00;0;0;MARILENE BESPALHOK;PR0000028809D;MARILENE BESPALHOK;PR0000028809D;;;;
92.088.027;51.0.0012.0052; 01/09/2020 ; 01/11/2020 ;;JOÃO ANTUNES BRANCO;121;CACHOEIRA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;370.623;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";434,70;261,25;0;0,00;226,19;0,00;0;0;VICTOR DA CUNHA MELLO;PR0000031340D;VICTOR DA CUNHA MELLO;PR0000031340D;;;;
94.091.004;53.1.0036.1102; 01/09/2020 ; 01/12/2020 ;;FERNANDO DE NORONHA;3.450;SANTA CÂNDIDA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;0;370.620;Habitação Unifamiliar em Série;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";33.347,00;267,98;0;0,00;267,98;0,00;0;0;BRUNO FELIPE RONCHI;A0497959;BRUNO FELIPE RONCHI;A0497959;;;;
17.041.030;46.1.0058.0164; 01/10/2020 ; 01/10/2020 ;;LUIZ KULA;101;SANTO INÁCIO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;0;371.218;Habitação Unifamiliar em Série;Conjunto Habitacional;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";19.638,62;246,61;0;0,00;246,61;0,00;0;0;AMIR SAMAD SHAFA;A0773646;MARIA FERNANDA ZOTTO DE ALMEIDA;PR0000095153D;CONSTRUTORA MEIN HAUS LTDA;;;
23.095.036;30.0.0077.0468; 01/10/2020 ; 01/01/2021 ;;LOURENÇO GBUR;334;CAMPINA DO SIQUEIRA;ZR1 - ZONA RESIDENCIAL 1;Unidade Regional Santa Felicidade;1;1;0;371.215;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";975,00;982,26;0;0,00;982,26;0,00;0;1;VIVIANE CAROLINE KULA LOYOLA DE BERNERT;;SYONARA PATRICIA THOMÉ BEIRA DA SILVA;PR0000024766D;CONSTRUTORA E INCORPORADORA GREENWOOD LTDA;;;
27.011.008;45.1.0012.0278; 01/10/2020 ; 28/12/2020 ;;DOUTOR JOÃO MOTTER;52;MOSSUNGUÊ;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Santa Felicidade;2;1;0;371.214;Habitação Unifamiliar;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";420,84;311,86;0;0,00;311,86;0,00;0;0;RONALDO JOSE DOS SANTOS;PR0000025939D;RONALDO JOSE DOS SANTOS;PR0000025939D;;;;
29.064.007;44.4.0010.0042; 01/10/2020 ; 01/01/2021 ; 06/05/2021 ;PROFESSOR JOÃO FALARZ;1.709;CAMPO COMPRIDO;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Santa Felicidade;0;0;0;371.220;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais; STEEL FRAME";755,77;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
