INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
12.114.008;01.1.0104.0164; 01/04/2008 ; 30/06/2008 ;;SETE DE SETEMBRO;2.216;CENTRO;EE-4 - EIXO ESTRUTURAL CENTRO;Unidade Regional Matriz;1;0;1;276.885;COMÉRCIO E SERVIÇO SETORIAL;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";576,19;528,20;0;0,00;64,20;464,00;0;0;VIVIAN LUCIA ASINELLI MARTYNETZ;PR0000017457D;ESPOLIO DE PAULO HENRIQUE ASINELLI;PR0000023004D;ENGECIVIL PLANEJAMENTO E CONSTRUCOES LTDA - ME;;;
18.122.031;20.1.0016.0190; 01/04/2008 ; 30/06/2008 ; 05/11/2012 ;PASTOR MANOEL VIRGÍNIO DE SOUZA;1.051;CAPÃO DA IMBUIA;ZED-LV - ZONA ESPECIAL DESPORTIVA - LINHA VERDE - S. CENTRAL-AIB2;Unidade Regional Cajuru;2;1;1;276.895;"COMÉRCIO E SERVIÇO SETORIAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";400,00;354,83;0;0,00;354,83;0,00;0;0;AGEU BATISTELA;PR0000022579D;AGEU BATISTELA;PR0000022579D;;;;
31.017.034;13.0.0028.0388; 01/04/2008 ; 30/06/2008 ; 11/05/2011 ;PROFESSORA MARIA JOSÉ GODOY;366;BOM RETIRO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;3;1;0;276.901;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";528,00;465,29;0;0,00;265,79;0,00;0;1;MAURO EDSON SWAROFSKY;PR0000028366D;MAURO EDSON SWAROFSKY;PR0000028366D;;;;
49.103.006;77.5.0013.0086; 01/04/2008 ; 30/06/2008 ; 15/12/2008 ;DEPUTADO PAULO WRIGHT;415;CIDADE INDUSTRIAL;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional CIC;1;1;0;276.903;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";316,40;147,37;0;0,00;147,37;0,00;0;0;ALBERTO KAZUNORI HAYASHI;;ALBERTO KAZUNORI HAYASHI;;CONCLUSIVA ENGENHARIA E EMPREENDIMENTOS LTDA.;;;
49.188.010;78.0.0080.0688; 01/04/2008 ; 30/06/2008 ;;LODOVICO KAMINSKI;2.351;CIDADE INDUSTRIAL;ZI - ZONA INDUSTRIAL;Unidade Regional CIC;1;0;1;276.905;INDÚSTRIA;******;AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";8.792,30;3.564,31;0;0,00;884,00;0,00;0;1;JESOMIR UBA FILHO;PR0000014112D;CELIA REGINA CORDEIRO;A0441856;;;;
54.049.041;35.0.0054.0204; 01/04/2008 ; 30/06/2008 ; 01/06/2009 ;PREFEITO ERASTO GAERTNER;193;BACACHERI;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;2;;1;276.896;COMÉRCIO E SERVIÇO DE BAIRRO;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";595,84;492,80;0;0,00;492,80;145,08;0;;FRANCISCO WANDERLEY;MG0000039497D;FRANCISCO WANDERLEY;MG0000039497D;;;;
56.004.032;35.0.0004.0568; 01/04/2008 ; 30/06/2008 ;;EDUARDO GERONASSO;430;BACACHERI;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;2;1;0;276.880;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";470,76;351,86;0;0,00;351,86;0,00;0;0;EDSON SIMIONI;PR0000004192D;EDSON SIMIONI;PR0000004192D;;;;
61.123.013;40.0.0004.0444; 01/04/2008 ; 30/06/2008 ;;SANTA JOANA D'ARC;175;LINDÓIA;ECL3 - EIXO CONECTOR LESTE 3;Unidade Regional Pinheirinho;1;1;0;276.894;HABITAÇÃO UNIFAMILIAR;"******; Edícula / Dependência";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";576,00;240,89;0;0,00;240,89;0,00;0;0;RICARDO LUIZ BUZZI;PR0000033587D;RICARDO LUIZ BUZZI;PR0000033587D;BUZZI & SILVA ARQUITETOS ASSOCIADOS LTDA ME;;;
63.025.012;27.0.0002.0624; 01/04/2008 ; 30/06/2008 ; 31/03/2009 ;GUILHERME PUGSLEY;2.495;PORTÃO;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Portao;2;1;;276.893;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";527,00;201,34;0;0,00;201,34;0,00;;;ALLAN DE FREITAS BRUSCH;;ALLAN DE FREITAS BRUSCH;;;;;
65.123.012;27.2.0124.0196; 01/04/2008 ; 30/06/2008 ; 07/08/2008 ;GENERAL PEDRO LABATUT;48;PORTÃO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;2;0;276.882;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";360,00;285,94;0;0,00;285,94;0,00;0;0;JOAO PEREIRA BEATO NETO;PR0000017058D;JOAO PEREIRA BEATO NETO;PR0000017058D;MASTERVALE ENGENHARIA E CONSULTORIA LTDA;;;
65.140.074;27.2.0074.0140; 01/04/2008 ; 30/06/2008 ; 26/05/2009 ;ALFREDO JAIME FELIPPE;44;PORTÃO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;3;0;276.883;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";360,00;461,06;0;0,00;461,06;0,00;0;0;MAURO CESAR PEREIRA;;MAURO CESAR PEREIRA;;;;;
66.011.004;22.1.0155.0050; 01/04/2008 ; 01/05/2008 ; 18/08/2008 ;MARECHAL CARDOSO JÚNIOR;1.208;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;4;0;276.899;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";598,20;580,39;0;0,00;580,39;0,00;0;0;IVO LUCIO CAMILLO;PR0000020049D;IVO LUCIO CAMILLO;PR0000020049D;;;;
71.125.010;32.3.0070.0240; 01/04/2008 ; 30/06/2008 ; 14/08/2009 ;BERNARDO BERMAN;111;PILARZINHO;ZR2 - Zona Residencial 2 - SETOR ZONA DE AMORTECIMENTO PARQUE NATURAL MUNICIPAL DO TANGUÁ;Unidade Regional Boa Vista;2;1;0;276.891;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";605,00;97,04;0;0,00;97,04;0,00;0;0;EMERSON JOSE VIDIGAL;PR0000030557D;YOLE MILANI MEDEIROS;PR0000033771D;;;;
73.072.003;32.2.0051.0160; 01/04/2008 ; 31/05/2008 ;;SENADOR ANTÔNIO JORGE MACHADO LIMA;283;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;0;0;0;276.892;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";639,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
78.271.011;55.0.0077.0224; 01/04/2008 ; 30/06/2008 ;;IVO ZAGONEL;471;ATUBA;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 1 - S. NORTE-AIB1;Unidade Regional Boa Vista;2;2;0;276.897;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";540,00;234,54;0;0,00;234,54;0,00;0;0;LUCIANO MARTINS ARAUJO;;LUCIANO MARTINS ARAUJO;;;;;
85.523.002;58.1.0013.0564; 01/04/2008 ; 31/05/2008 ;;TIBÚRCIO PEREIRA DE LIMA;26;CAPÃO RASO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Pinheirinho;0;1;0;276.886;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";288,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
86.061.003;56.1.0051.0262; 01/04/2008 ; 31/05/2008 ; 18/06/2009 ;HIPÓLITO DA COSTA;702;BOQUEIRÃO;ZS1 - ZONA DE SERVIÇOS 1;Unidade Regional Boqueirao;0;0;0;276.890;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";752,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
87.615.039;71.6.0090.0350; 01/04/2008 ; 30/06/2008 ;;ENGENHEIRO SERGIO LUIZ MACIEL;111;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;0;276.884;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,00;59,50;0;0,00;59,50;0,00;0;0;;;;;;;;
92.141.037;51.2.0024.0300; 01/04/2008 ; 30/06/2008 ;;OVÍDIO GARCEZ;159;CACHOEIRA;ZROC-1 - ZONA RESIDENCIAL DE OCUPAÇÃO CONTROLADA 1;Unidade Regional Boa Vista;2;1;0;276.888;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";21.753,79;5.347,36;0;0,00;146,50;0,00;0;0;SERGIO LUIZ DE ARAUJO;PR0000018071D;SERGIO LUIZ DE ARAUJO;PR0000018071D;;;;
96.002.025;54.0.0012.0050; 01/04/2008 ; 30/06/2008 ; 23/07/2008 ;FRANCISCO GUILHERME BAHR;44;TINGUI;EE-1 - EIXO ESTRUTURAL NORTE - INCENTIVO;Unidade Regional Boa Vista;3;;1;276.881;COMUNITÁRIO 3 - ENSINO;ESTABELECIM.DE ENSINO SUPERIOR;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";3.419,22;1.718,08;0;0,00;1.718,08;0,00;;1;JULIO ZUGMAN;PR0000006995D;JULIO ZUGMAN;PR0000006995D;;;;
96.015.005;53.0.0046.0194; 01/04/2008 ; 30/06/2008 ;;FRANCISCO ZANICOTTI SOBRINHO;163;SANTA CÂNDIDA;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;2;1;0;276.898;HABITAÇÃO UNIFAMILIAR;Edícula / Dependência;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";675,00;354,60;0;0,00;154,65;0,00;0;0;IVO LUCIO CAMILLO;PR0000020049D;IVO LUCIO CAMILLO;PR0000020049D;;;;
18.027.028;20.1.0034.0060; 01/05/2008 ; 30/07/2008 ; 28/03/2013 ;APELES DE FERRANTE;244;CAPÃO DA IMBUIA;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;2;1;;277.593;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";308,00;194,09;0;0,00;194,09;0,00;;;RIVAIL VANIN DE ANDRADE;PR000002905400;RIVAIL VANIN DE ANDRADE;PR000002905400;;;;
46.123.042;22.0.0026.0428; 01/05/2008 ; 30/07/2008 ; 25/08/2008 ;CORONEL BAÊTA DE FARIA;41;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;1;1;0;277.590;HABITAÇÃO UNIFAMILIAR;Edícula / Dependência;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";381,80;190,84;0;0,00;2,56;87,85;0;0;DILSON KASAI;PR0000013443D;HAMILTON KASAI;;KSA CONSTRUCOES E EMPREENDIMENTOS LTDA;;;
48.020.037;22.1.0009.0438; 01/05/2008 ; 30/07/2008 ; 22/04/2010 ;VIOLETA MARANHÃO;51;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;3;0;277.592;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";360,63;529,47;0;0,00;529,47;0,00;0;0;MARCELO BINDER DA SILVA;PR0000025983D;MARCELO BINDER DA SILVA;PR0000025983D;;;;
48.248.018;22.1.0033.0350; 01/05/2008 ; 30/07/2008 ; 19/12/2008 ;CÂMARA JÚNIOR;707;JARDIM DAS AMÉRICAS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;1;0;277.588;HABITAÇÃO UNIFAMILIAR;"******; Edícula / Dependência";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";600,00;317,29;0;0,00;317,29;0,00;;;CAROLINE KLUG;;ROGERIO TARASIUK NAUFEL;PR0000054918D;;;;
64.119.018;23.0.0104.0334; 01/05/2008 ; 30/07/2008 ; 15/04/2009 ;PROFESSORA MARIA SALLES GODOY;27;GUABIROTUBA;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 9 - S. CENTRAL-AIB2;Unidade Regional Cajuru;2;1;0;277.591;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";340,16;244,02;0;0,00;100,42;143,60;0;0;RICARDO TEMPEL MESQUITA;;VITORIO OSCAR CAMARANI PENTEADO;PR0000017414D;;;;
88.227.080;37.1.0070.0120; 01/05/2008 ; 30/07/2008 ; 05/11/2009 ;IVO FERRO;824;UBERABA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;2;;277.586;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";362,50;406,00;0;0,00;406,00;0,00;0;;MARLON SOUZA DA SILVA;;MARLON SOUZA DA SILVA;;;;;
88.300.071;37.2.0026.0324; 01/05/2008 ; 30/07/2008 ; 17/02/2009 ;ZACARIAS GOMES DE SOUZA;718;UBERABA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;3;0;277.589;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";528,00;331,80;0;0,00;331,80;0,00;0;0;ALDELINE CORDEIRO;;ALDELINE CORDEIRO;;;;;
14.078.008;05.0.0088.0436; 01/07/2008 ; 29/09/2008 ; 11/11/2008 ;REINALDINO SCHAFFENBERG DE QUADROS;336;ALTO DA RUA XV;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Matriz;5;8;2;278.984;"COMÉRCIO E SERVIÇO SETORIAL; HABITAÇÃO COLETIVA";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";297,00;919,03;0;0,00;919,03;0,00;1;1;CELIA REGINA CORDEIRO;PR0000081154D;CELIA REGINA CORDEIRO;PR0000081154D;;;;
29.060.057;44.4.0052.0088; 01/07/2008 ; 29/09/2008 ; 09/11/2009 ;EDUARDO SPRADA;3.801;CAMPO COMPRIDO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;1;0;278.968;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";18.089,99;3.759,54;0;0,00;345,66;0,00;0;0;GISELE CHESLAK ROGGE;;GISELE CHESLAK ROGGE;;;;;
33.103.038;31.1.0030.0428; 01/07/2008 ; 29/09/2008 ;;OLIMPIO SOTTO MAIOR SOBRINHO;158;VISTA ALEGRE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;20;0;278.970;HABITAÇÃO UNIFAMILIAR EM SÉRIE;"******; Área de Uso Comum";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";4.204,90;3.498,55;0;0,00;3.498,56;0,00;0;0;JORGE LUIZ LOPES;PR0000022125D;JORGE LUIZ LOPES;PR0000022125D;;;;
39.032.101;63.1.0011.0418; 01/07/2008 ; 29/09/2008 ; 04/05/2011 ;ANTONIO ESCORSIN;193;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;;278.971;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";12.851,69;2.395,24;0;0,00;405,74;0,00;1;;EDUARDO SARMENTO SWAELEN;RJ0000138680D;JOSE AMERICO BAGGIO;;;;;
39.141.002;60.0.0007.0170; 01/07/2008 ; 29/09/2008 ;;ANTONIO ESCORSIN;746;SÃO BRAZ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;0;1;278.967;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";456,00;396,49;0;0,00;396,49;0,00;0;1;CARLOS ROBERTO ROSARIO BORDIGNON;PR0000018428D;CARLOS ROBERTO ROSARIO BORDIGNON;PR0000018428D;;;;
49.089.031;77.4.0022.0142; 01/07/2008 ; 29/09/2008 ;;JOÃO DEMBINSKI;135;CIDADE INDUSTRIAL;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional CIC;2;1;;278.997;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";34.222,61;4.405,68;0;0,00;548,12;0,00;;1;JOSE LUIZ RAMOS SMOLKA;;DANIEL ZANON;PR0000033846D;;;;
49.105.010;77.5.0015.0118; 01/07/2008 ; 29/09/2008 ; 16/02/2009 ;IBICARÉ;98;CIDADE INDUSTRIAL;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional CIC;2;1;0;278.987;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";280,00;276,63;0;0,00;116,20;0,00;0;0;FERNANDO ANTONIO BUENO LOPES;PR0000004711D;FERNANDO ANTONIO BUENO LOPES;PR0000004711D;;;;
51.106.041;03.0.0024.0098; 01/07/2008 ; 29/09/2008 ; 06/01/2011 ;MATEUS LEME;1.970;CENTRO CÍVICO;ZCC - ZONA CENTRO CÍVICO;Unidade Regional Matriz;2;;1;278.988;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.060,37;3.627,78;0;0,00;3.627,78;0,00;0;1;ANDREA PILOTTO;;LEONARDO LOPES TURIN;;L&D TURIN LTDA;;;
77.026.046;63.4.0056.0202; 01/07/2008 ; 29/09/2008 ; 28/05/2009 ;FRANCISCO DALLALIBERA;624;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;0;278.972;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";9.890,00;2.977,74;0;0,00;235,32;0,00;0;1;DANIELE DO ROCIO VIESSER VALENTE DOS SANTOS;;ROGERIO PINHEIRO LIMA BASAGLIA;;;;;
79.073.234;63.3.0046.0518; 01/07/2008 ; 29/09/2008 ;;PEDRO REVA;300;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;0;278.966;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";437,65;281,90;0;0,00;281,90;0,00;0;1;SOELIO ANTONIO VENDRAMIN;PR0000072099D;SOELIO ANTONIO VENDRAMIN;PR0000072099D;;;;
82.180.233;57.2.0018.1140; 01/07/2008 ; 29/09/2008 ;;DAVID TOWS;1.299;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;0;278.980;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";10.792,00;4.986,94;0;0,00;101,70;0,00;0;0;ROBERTO TADASHI OKADA;PR0000067540D;ROBERTO TADASHI OKADA;PR0000067540D;;;;
