INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
87.586.030;71.6.0079.0412; 01/03/2004 ; 01/05/2004 ; 06/04/2005 ;FANNY BERTOLDI;219;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;;33.787;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";160,00;69,55;0;0,00;69,55;0,00;;;;;;;APROVADO PELO DECRETO 382-90;;;
87.589.029;71.6.0082.0126; 01/03/2004 ; 01/05/2004 ;;PIA LAZZARI BERTOLDI;996;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;;33.793;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,00;69,25;0;0,00;69,25;0,00;;;;;;;APROVADO PELO DECRETO 382-90;;;
13.067.003;11.1.0073.0090; 01/04/2004 ; 01/07/2004 ;;PRINCESA IZABEL;1.201;BIGORRILHO;ZR4 - ZONA RESIDENCIAL 4 - INCENTIVO BATEL;Unidade Regional Matriz;10;18;;93.742;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";968,00;4.789,16;0;0,00;4.789,16;0,00;1;2;ANTONIO JOSE GONCALVES;PR0000020134D;GENOR ALBERTO CIMA;PR0000009894D;CIMA ENGENHARIA E EMPREENDIMENTOS LTDA;;;
15.056.004;11.0.0039.0246; 01/04/2004 ; 01/07/2004 ;;DAVID ABRÃO;27;BIGORRILHO;ZR1 - ZONA RESIDENCIAL 1;Unidade Regional Matriz;2;1;;163.375;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";492,40;1.413,68;0;0,00;1.413,68;0,00;;1;MANUEL MARCOS BAGGIO PEREIRA;PR0000010879D;LUIZ ALBERTO FERREIRA GROSSO;SP0000048965D;LUIZ ALBERTO FERREIRA GROSSO;;;
19.212.045;59.0.0004.0518; 01/04/2004 ; 01/07/2004 ; 09/06/2008 ;CONSTANTE DE CONTO;70;ORLEANS;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Santa Felicidade;4;32;;163.374;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.402,00;3.205,82;0;0,00;3.205,82;0,00;2;1;CLAUDIA GUIMARAES PINTO;;RAUL ALBERTO MARCON;;RAUL ALBERTO MARCON;;;
23.085.014;29.0.0050.0324; 01/04/2004 ; 01/07/2004 ;;BISPO DOM JOSÉ;2.481;SEMINÁRIO;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Portao;1;1;;163.380;"COMÉRCIO E SERVIÇO SETORIAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";614,00;311,95;0;0,00;305,30;0,00;;;PAULO DA CRUZ DINNIES;PR0000005856D;MARCIO WEBER SCHILLER;PR0000029750D;MARCIO WEBER SCHILLER;;;
33.026.032;12.0.0068.0064; 01/04/2004 ; 01/07/2004 ; 31/03/2008 ;SOLIMÕES;1.175;MERCÊS;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;;;1;93.740;HABITAÇÃO UNIFAMILIAR;******;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";3.192,00;0,00;0;0,00;0,00;0,00;;;;;;;;;;
36.114.054;18.0.0013.0144; 01/04/2004 ; 01/06/2004 ;;LANGE DE MORRETES;605;JARDIM SOCIAL;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;2;1;;82.645;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";11.149,00;5.056,99;0;0,00;469,82;0,00;;;OSCAR JOSE DA SILVEIRA CLASEN;;OSCAR JOSE DA SILVEIRA CLASEN;;OSCAR JOSE DA SILVEIRA CLASEN;;;
39.041.064;63.2.0041.0546; 01/04/2004 ; 01/07/2004 ; 26/11/2004 ;VEREADOR TOALDO TÚLIO;1.347;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;3;3;1;93.744;COMÉRCIO E SERVIÇO DE BAIRRO;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";1.182,20;1.328,71;0;0,00;975,91;0,00;;1;RONALDO JOSE DOS SANTOS;PR0000025939D;RONALDO JOSE DOS SANTOS;PR0000025939D;RONALDO JOSE DOS SANTOS;;;
43.016.008;29.0.0092.0330; 01/04/2004 ; 01/07/2004 ; 03/04/2008 ;PROFESSOR JOÃO ARGEMIRO LOYOLA;74;SEMINÁRIO;ECO - EIXO CONECTOR OESTE 4;Unidade Regional Portao;4;1;4;93.746;OUTROS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";629,00;1.579,64;0;0,00;1.579,64;0,00;1;1;JOSE HERMETO PALMA SANCHOTENE;;SERGIO SAMPAIO MONTEIRO;PR0000004972D;SERGIO SAMPAIO MONTEIRO;;;
51.014.005;13.0.0011.0140; 01/04/2004 ; 01/07/2004 ;;DOUTOR JOÃO DE OLIVEIRA PASSOS;273;BOM RETIRO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Matriz;2;8;;163.378;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";1.926,59;1.648,49;0;0,00;1.648,49;0,00;;1;BELMIRO DA RESSURREICAO GOMES;PR0000006985D;BELMIRO DA RESSURREICAO GOMES;PR0000006985D;BELMIRO DA RESSUREICAO GOMES;;;
52.021.034;14.0.0106.0090; 01/04/2004 ; 04/07/2004 ; 01/06/2005 ;PEDRO RIGOTTO;63;AHÚ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Matriz;2;1;;163.382;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";618,33;239,12;0;0,00;239,12;0,00;;1;RESPONSÁVEL TÉCNICO CREA = PR0000071030D;;RESPONSÁVEL TÉCNICO CREA = PR0000071030D;;FIRMA CONSTRUTORA = A5649;;;
64.067.008;38.1.0008.0138; 01/04/2004 ; 01/07/2004 ;;CORONEL ANTÔNIO RICARDO DOS SANTOS;38;HAUER;ZS1 - ZONA DE SERVIÇOS 1;Unidade Regional Boqueirao;2;1;;163.377;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";320,00;160,70;0;0,00;160,70;0,00;;;CARLOS ALBERTO BARROS;PR0000026757D;CARLOS ALBERTO BARROS;PR0000026757D;CARLOS ALBERTO BARROS;;;
74.106.024;34.1.0139.0100; 01/04/2004 ; 01/07/2004 ; 10/06/2005 ;CARLOS DE CAMPOS;1.161;BOA VISTA;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;6;24;;163.383;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";886,20;2.549,36;0;0,00;2.549,36;0,00;1;1;GERALDO TADEU JORGE;PR0000012959D;GERALDO TADEU JORGE;PR0000012959D;ENGEVIL ENGENHARIA E CONST LTDA;;;
77.048.004;63.4.0067.0182; 01/04/2004 ; 01/07/2004 ; 16/05/2005 ;FERNANDO CORRÊA DE AZEVEDO;200;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;4;;163.376;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";502,86;551,21;0;0,00;551,21;0,00;;;CRISTIANE DA COSTA E SILVA;PR0000028074D;CRISTIANE DA COSTA E SILVA;PR0000028074D;;;;
82.179.569;57.2.0057.0572; 01/04/2004 ; 01/07/2004 ;;ABRÃO WINTER;960;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;1;2;;163.381;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";372,00;110,97;0;0,00;110,97;0,00;;;SIMONE NUNES VON MULLER BERNECK MURARA;;SIMONE NUNES VON MULLER BERNECK MURARA;;SIMONE NUNES VON MULLER BERNECK MURARA;;;
84.245.044;64.0.0009.0194; 01/04/2004 ; 01/07/2004 ; 22/11/2004 ;BOM PASTOR;302;ALTO BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;4;;163.379;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";490,34;426,02;0;0,00;426,02;0,00;;;CAROLINE BARP ZANCHET;PR0000066726D;HENRIQUE MONTEIRO MACHADO;PR0000033879D;CHL EMPREENDIMENTOS IMOBILIARIOS LTDA;;;
49.074.008;44.2.0001.0902; 01/06/2004 ; 01/09/2004 ; 21/12/2010 ;LUIZ TRAMONTIN;1.445;CAMPO COMPRIDO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Portao;2;1;;94.238;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";27.671,10;6.743,31;0;0,00;682,71;0,00;;1;ELAINE ZANON GRANEMANN;;JULIO CESAR DE SOUZA ARAUJO FILHO;PR0000012370D;CONSTRUTORA ARCE LTDA;;;
49.089.031;77.4.0022.0142; 01/06/2004 ; 01/09/2004 ;;JOÃO DEMBINSKI;135;CIDADE INDUSTRIAL;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional CIC;1;16;;163.721;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";34.222,61;2.349,01;0;0,00;2.349,01;0,00;;;SUSANA LINS AFFONSO DA COSTA DE ANDRADE;;RESPONSÁVEL TÉCNICO CREA = PR0000028606D;;FIRMA CONSTRUTORA = A5699;;;
53.088.136;31.2.0021.0764; 01/06/2004 ; 01/09/2004 ; 16/12/2005 ;VIA VICENZA;93;VISTA ALEGRE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;;163.715;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";573,00;321,59;0;0,00;321,59;0,00;;;ARDISSON MAURO VAZ;;DIRCEU KAZUYOSHI KAI;;DIRCEU KAZUYOSHI KAI;;;
81.147.004;41.2.0028.0178; 01/06/2004 ; 01/09/2004 ;;BENJAMIN ANTONIO ANSAI;202;NOVO MUNDO;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 11 - S. SUL-AIB3;Unidade Regional Pinheirinho;2;;1;163.716;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";480,00;334,20;0;0,00;334,20;0,00;;;RESPONSÁVEL TÉCNICO CREA = PR0000023653D;;JANETE NADALIN;PR0000023643D;JANETE NADALIN;;;
82.236.018;38.2.0071.0186; 01/06/2004 ; 01/09/2004 ;;CONDE DE SÃO JOÃO DAS DUAS BARRAS;896;HAUER;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 12 - S. SUL-AIB3;Unidade Regional Boqueirao;2;3;;163.719;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";360,00;441,70;0;0,00;441,70;0,00;;1;CHRISTINE DO ROCIO OLIVEIRA GONCALVES;;CHRISTINE DO ROCIO OLIVEIRA GONCALVES;;CHRISTINE DO ROCIO OLIVEIRA GONCALVES;;;
82.306.014;57.0.0071.0294; 01/06/2004 ; 01/09/2004 ;;JOSÉ PETROSKI;183;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;2;2;163.720;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";394,00;409,60;0;0,00;409,60;0,00;;;SEIJI MIKAMI;PR0000006596D;SEIJI MIKAMI;PR0000006596D;SEIJI MIKAMI;;;
82.309.026;57.0.0072.0500; 01/06/2004 ; 01/09/2004 ; 12/07/2006 ;JOSÉ ADER;216;XAXIM;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;2;;163.717;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";360,00;426,42;0;0,00;426,42;0,00;;;SEIJI MIKAMI;PR0000006596D;SEIJI MIKAMI;PR0000006596D;SEIJI MIKAMI;;;
84.346.001;56.5.0008.0032; 01/06/2004 ; 01/09/2004 ; 20/06/2008 ;ROSA HAUER;21;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;;2;94.190;COMÉRCIO E SERVIÇO DE BAIRRO;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";600,00;319,07;0;0,00;0,00;146,17;;;MAURO EDSON SWAROFSKY;PR0000028366D;MAURO EDSON SWAROFSKY;PR0000028366D;MAURO EDSON SWAROFSKI;;;
84.438.023;64.7.0053.0032; 01/06/2004 ; 04/06/2004 ;;FRANCISCO DEROSSO;5.332;ALTO BOQUEIRÃO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Boqueirao;;2;;94.240;HABITAÇÃO UNIFAMILIAR;******;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";848,70;0,00;0;0,00;0,00;0,00;;;;;;;;;;
85.007.034;27.1.0015.0126; 01/06/2004 ; 01/09/2004 ;;FELINTO BENTO VIANNA;208;PORTÃO;ECO - EIXO CONECTOR OESTE 3;Unidade Regional Portao;2;2;;163.723;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";709,20;240,39;0;0,00;240,39;0,00;;;SEDENIR GOMES;PR0000015316D;SEDENIR GOMES;PR0000015316D;SEDENIR GOMES;;;
86.082.020;56.1.0044.0090; 01/06/2004 ; 01/09/2004 ; 01/02/2005 ;ANNE FRANK;3.474;BOQUEIRÃO;EMF - EIXO MARECHAL FLORIANO;Unidade Regional Boqueirao;1;;1;163.718;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";700,00;360,60;0;0,00;360,60;0,00;;;FABIO NIESPODZINSKI;PR65827D;FABIO NIESPODZINSKI;PR65827D;ENGEFAN ENGENHARIA E CONSTRUCOES LTDA;;;
92.003.019;52.0.0017.0266; 01/06/2004 ; 01/09/2004 ;;TEN CEL SERVANDO DE LOYOLA E SILVA;410;BARREIRINHA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;2;;163.722;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";806,00;234,82;0;0,00;234,82;0,00;;;RENATO VIEIRA OSTROWSKI;PR0000008684D;RENATO VIEIRA OSTROWSKI;PR0000008684D;RENATO VIEIRA OSTROWSKI;;;
14.021.018;05.0.0034.0298; 01/07/2004 ; 01/10/2004 ; 31/07/2015 ;SCHILLER;1.010;ALTO DA RUA XV;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Matriz;2;3;;94.520;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";512,00;382,72;0;0,00;187,72;158,10;;;ADELSON JOSE DA SILVA;PE0000007412D;ADELSON JOSE DA SILVA;PE0000007412D;ADELSON JOSE DA SILVA;;;
14.071.030;06.0.0019.0184; 01/07/2004 ; 01/10/2004 ; 10/11/2004 ;SETE DE SETEMBRO;759;CRISTO REI;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Matriz;2;1;;94.518;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.374,61;285,11;0;0,00;146,29;140,45;;;ECLEA RODRIGUEZ FRANCO;;ECLEA RODRIGUEZ FRANCO;;ECLEA RODRIGUEZ FRANCO;;;
24.056.004;24.0.0009.0012; 01/07/2004 ; 01/10/2004 ;;IAPO;644;PRADO VELHO;ZUM - ZONA DE USO MISTO 3;Unidade Regional Matriz;2;1;;94.522;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";392,00;296,01;0;0,00;98,03;65,88;;;NELSON ROBERTO GAPSKI;PR0000013447D;NELSON ROBERTO GAPSKI;PR0000013447D;NELSON ROBERTO GAPSKI;;;
25.077.085;29.0.0025.0048; 01/07/2004 ; 01/10/2004 ; 16/05/2007 ;NOSSA SENHORA APARECIDA;1.514;SEMINÁRIO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;1;;94.516;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";24.010,00;7.703,72;0;0,00;371,30;0,00;;;JOSE ROBERTO PEDRO BOM;PR0000010999D;JOSE ROBERTO PEDRO BOM;PR0000010999D;JOSE ROBERTO PEDRO BOM;;;
25.091.014;11.1.0059.0310; 01/07/2004 ; 01/10/2004 ; 01/11/2005 ;JERÔNIMO DURSKI;1.110;BIGORRILHO;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Matriz;2;1;;163.890;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";404,25;158,35;0;0,00;65,65;26,75;;;GILNEI SIMOES;;GILNEI SIMOES;;GILNEI SIMOES;;;
